MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustspeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
9.8,24.5,0,2.6,9.6,10,28,11,5,15,13,84,52,1022.4,1020.1,1,7,16.3,23.5,0,0
12.6,20.7,0,3,8.9,15,37,15,4,20,11,88,59,1023.3,1022,8,3,15.8,19.3,0,0
10,21.4,0.2,3,9.2,16,26,12,1,6,11,81,54,1021.9,1019.2,6,5,14.9,21,0,0
11.1,24.3,0,4.2,5.9,10,33,11,5,9,17,68,45,1017.1,1014.7,7,7,15.4,22.2,0,0
7.2,18.9,0,2.6,9.4,6,30,3,11,11,13,65,49,1023.7,1020.6,4,5,13.4,18.1,0,0
12.7,21.1,0,4.2,0,1,24,3,1,6,7,65,64,1016.5,1015.8,7,7,16.1,20.1,0,0
12.3,20.3,0,2.2,3.8,3,22,4,6,11,9,79,51,1022.2,1020.3,5,8,15.2,20,0,0
9.4,19.6,0,1.8,4.4,13,30,3,7,13,13,60,55,1020.4,1015.9,4,7,13.9,18.9,0,0
13.1,19.9,3,1.2,2.3,8,39,8,1,2,13,90,55,1018.1,1018.2,7,7,15.4,19.1,1,0
9.7,21.6,2.2,3.4,7.5,8,24,6,1,7,11,84,59,1024.7,1022.4,6,5,15.4,20.3,1,0
7.9,23.7,0,2.4,11,8,33,6,16,9,17,71,49,1021.7,1018.4,0,1,16.5,21.8,0,0
11,21.2,0.4,3.8,10.9,14,26,4,16,9,13,72,48,1022.7,1020.4,1,1,15.2,20.4,0,0
5.8,22.1,0,4,10.8,8,28,12,8,7,13,67,46,1023.5,1021.8,4,1,15.6,21.4,0,0
10.3,22.8,0,4,10.8,15,30,13,8,9,15,76,61,1024.2,1020.7,3,4,16,21.3,0,0
11.9,24.6,0,6.2,10.9,3,33,3,3,17,9,61,36,1020.5,1015.6,0,0,16.6,24.3,0,0
12,26.2,0,4.8,10.6,8,31,13,15,6,17,53,35,1015.9,1012.7,1,7,19.4,25.4,0,0
11.2,24,0,5,10.8,15,35,4,15,11,20,66,49,1017.4,1016.7,0,0,18.5,21.7,0,0
10.9,24.6,0,5.6,10.8,15,22,7,8,7,11,72,52,1023,1019.2,1,1,19.2,24.1,0,0
13,34.2,0,5,11.1,2,46,6,9,20,22,37,43,1014.1,1009.4,0,0,23.2,28.1,0,0
9.4,18.1,35.8,1,10.1,15,35,4,8,15,17,63,52,1022.5,1021.9,1,4,14.1,16.9,1,0
6.5,17.1,0,4,0,14,17,12,4,4,9,65,58,1027.5,1025.2,8,8,12.9,16.7,0,0
6.8,21.6,0,2.6,10.9,1,28,3,16,7,11,66,48,1025.7,1022.4,6,3,16.1,20.8,0,0
8.3,22.5,0,3.6,10.8,8,24,1,16,2,11,66,58,1020.8,1018.2,6,5,16.9,21.1,0,0
12.6,21.6,3.4,2.8,7.7,8,31,5,1,9,11,93,65,1017.6,1017.4,7,5,16,20.6,1,0
12.2,23.4,0.6,3.8,9.7,8,26,13,15,11,11,57,53,1023.7,1020.2,5,1,16.7,21.8,0,0
11.6,28.9,0,5.2,7.3,12,31,12,3,13,11,49,35,1018.7,1013.9,1,7,22,28,0,0
16.4,24.7,0,5.8,9,8,35,10,1,13,15,72,71,1013.9,1013,2,5,22.1,21.7,0,0
11.1,22.4,0,5.6,11.4,8,31,15,8,7,13,68,54,1019.2,1017,3,3,19.2,22.2,0,0
10.8,19.4,8.8,4.4,11.1,4,31,14,16,15,15,56,48,1023.5,1021.7,4,2,14.8,18.2,1,0
5.8,22.2,0,5.4,11.5,8,26,14,16,6,15,58,42,1020.2,1016.8,6,6,16.1,20.6,0,0
15.4,20.8,5,5.4,10.6,15,37,15,8,17,17,63,47,1021.6,1021.9,6,1,19.1,20.3,1,0
11.1,22.3,0,5.4,11.7,8,31,7,15,6,15,63,51,1024,1020.5,0,1,17.5,21.7,0,0
9.7,21,0,6,9.6,8,33,15,8,11,17,64,51,1020.6,1018.1,7,5,17.7,19.5,0,0
11.4,21.8,0,5,6.6,13,26,7,7,13,11,70,47,1021.9,1020.3,7,6,16.4,20.9,0,0
10.2,25.8,0,5.8,11.8,8,31,13,8,13,19,51,45,1024.6,1020.8,0,0,16.5,23,0,0
9.8,30.9,0,5.8,11.8,15,33,12,15,13,17,29,26,1020.7,1017,0,0,22.7,29,0,0
10.8,35.4,0,8,11.9,7,31,3,15,7,13,32,25,1015.4,1010.3,0,0,25.5,34.3,0,0
16.2,27.8,0,9.6,11,1,39,10,9,7,19,46,54,1009,1009.8,1,1,24,23.5,0,0
14.3,24.6,0,6.8,8.3,15,31,14,15,6,17,64,50,1015.5,1012.4,6,6,19.9,23,0,0
10.3,21.1,3,1.8,11.7,16,33,15,8,11,19,64,62,1018.1,1018.6,6,7,18.4,19,1,0
8.2,25.1,0,5.4,12,16,28,12,8,9,15,65,49,1022.6,1019.2,4,4,18.5,23.7,0,0
14.3,23.4,2.2,6.4,10.4,8,31,16,8,11,17,64,62,1015.7,1016,3,4,20.6,21,1,0
12.6,26,0,10,11.6,15,28,3,16,7,15,56,47,1017.9,1014.2,5,2,20.2,24.1,0,0
13.4,22.3,0,6,5.3,16,31,16,9,17,15,57,63,1017.8,1017.7,7,7,20.4,21.3,0,0
16.2,22.3,0.2,5,8,16,35,8,8,13,17,52,51,1022,1021.7,6,2,20.8,21.1,0,0
10.1,24.7,0.6,5.2,12.5,15,35,3,8,6,20,58,53,1023.2,1019.3,0,0,20,23.1,0,0
13.4,29.9,0,4.3,8.2,12,28,3,15,9,15,55,47,1016.3,1012.5,7,7,20.5,26.8,0,0
17.8,27.9,0,7.2,9.8,15,30,15,8,7,15,59,55,1013.5,1011.8,7,7,22.3,25.5,0,0
14.9,22.2,0,6,8.2,4,41,15,16,15,17,73,54,1014.5,1013.6,7,7,19.1,20.4,0,0
14.9,23.8,0.4,5.4,11.2,8,35,4,8,15,17,48,47,1017.1,1015.6,1,4,18.6,22.2,0,0
12,30.7,0,8,12.7,12,33,12,16,13,9,42,23,1018.2,1013.6,0,0,22,29.8,0,0
13.4,23.1,0,8,9.2,16,33,16,1,9,17,67,60,1012.6,1013.3,7,7,21.3,21.7,0,0
13.4,22.9,0,5.4,11.5,8,37,14,15,13,22,55,39,1020.8,1021.2,5,1,19.4,20.6,0,0
10.3,27.8,0,7.2,12.6,8,31,7,15,9,19,54,45,1022.9,1019.7,1,6,20.6,24.5,0,0
12.2,28.6,0,7.4,12.4,8,35,15,8,9,13,56,44,1019,1014.9,2,6,21.1,25.9,0,0
15.3,22.2,2.2,4.8,11.6,1,37,8,8,17,17,51,41,1013.8,1015.9,1,2,19.7,21.2,1,0
11.8,26,0,8,12.8,15,37,3,15,9,24,53,49,1021.6,1019.3,1,1,19.5,22.1,0,0
14.2,24.7,1.2,7,12.3,15,35,16,16,11,15,47,52,1016.7,1015.9,6,3,22.2,23.8,1,0
14.8,22.5,0,7.6,6.9,8,46,4,15,13,22,44,52,1018.4,1016.8,7,7,19.3,19.3,0,0
11,21.6,0,7.2,12.4,8,44,4,15,20,17,49,32,1022.9,1021.1,2,2,15.6,19.9,0,0
9.1,23.2,0,8.6,13.3,3,43,13,8,15,17,42,42,1026.9,1022.6,2,1,16.4,21.2,0,0
10.8,26,0,7.6,13,8,35,6,8,15,17,46,33,1021,1015.8,2,4,19.8,23.7,0,0
11.1,30.7,0,8,12.2,8,28,14,8,7,17,44,28,1014,1010.4,2,4,22.2,28.6,0,0
13.6,27.9,0,8,13.1,16,26,11,8,11,11,55,44,1012.8,1010.9,0,7,22.4,25.6,0,0
15.2,25.9,0,7.8,8.5,8,33,15,1,9,17,48,61,1008.9,1010,6,7,23.7,21.8,0,0
14.6,24.1,0,7.6,13.1,8,37,14,8,9,20,55,53,1015.4,1015,1,6,20.9,21.9,0,0
16.4,23.4,4.6,5.6,7.5,15,33,16,16,11,17,79,52,1012.7,1012.1,8,4,19.5,22.1,1,0
13.8,23.6,1,5,8.9,8,33,15,8,6,19,63,48,1014.2,1014,7,4,19.6,22,0,0
16.6,23,0,7.2,11.2,15,41,8,15,15,19,56,47,1017.4,1016.8,6,1,19.5,20.9,0,0
11.8,27,0,8,13.2,8,39,13,8,13,20,46,42,1022.1,1018.1,0,1,19.2,23.4,0,0
14.5,34.7,0,9.8,12.9,13,41,13,13,13,11,43,18,1018.4,1013.1,3,2,22.8,33.8,0,0
18.4,24.9,1.4,3.2,6.7,8,35,8,8,13,17,77,68,1010.4,1011,7,7,21.6,22.7,1,0
18,25.4,0,6,9.9,15,35,4,15,11,20,65,58,1014.9,1012.6,7,1,20,22.8,0,0
14.8,26.2,0,8.6,13,8,35,11,16,11,15,49,56,1009.8,1007.6,1,7,24.1,23.8,0,0
17.8,24.6,0,9.6,8.9,15,35,8,16,17,15,59,71,1008.9,1008.4,5,7,21.5,21.7,0,0
14.3,26.3,0,5.6,12.2,16,30,13,15,11,17,50,42,1014.8,1010.3,1,7,19.2,23.9,0,0
13.1,26.9,0,8.2,11.6,8,41,2,16,6,20,38,53,1010.3,1010.3,5,1,22.3,23,0,0
13.6,25,0,9.2,12.5,8,37,4,15,13,20,51,52,1017,1014.8,1,3,21.1,23.4,0,0
16.2,24.5,0,8.2,0.9,13,31,3,14,13,9,64,50,1016.6,1014,8,8,18.7,24.1,0,0
14.2,29.2,0,4,13.4,8,33,13,8,7,17,50,49,1014.1,1011.5,0,1,23.8,25.1,0,0
14.7,30.2,0,8,12.8,8,30,12,16,7,15,50,41,1010.6,1007.5,7,3,24.5,28,0,0
18.1,24.7,0,9.6,11.1,8,48,8,15,20,22,57,53,1010,1010,4,7,22.5,23.2,0,0
12.7,23.6,0,9.6,12.2,8,48,14,15,15,24,52,42,1017.7,1016.6,6,4,18.4,22.2,0,0
13,27.1,0,8,13.4,14,30,13,15,11,17,43,37,1022,1017.8,0,0,19.1,26.1,0,0
16.8,33.4,0,9.6,13.4,12,37,6,15,20,17,46,30,1015.8,1010.9,0,0,25.1,31.6,0,0
18.7,24.7,0,11.8,11.1,15,50,8,8,20,28,66,57,1013,1013.2,6,0,22.7,23,0,0
13,24.9,0,9.8,13,8,44,4,15,9,24,53,46,1019.3,1015.5,1,0,19.7,22.8,0,0
11.6,27.1,0,9.2,13.3,15,39,15,8,9,20,42,45,1015.4,1012.2,1,0,21.2,23.4,0,0
15.1,23.7,0,9,8.9,15,43,16,8,7,20,54,52,1013.6,1012.4,7,6,20.5,21.5,0,0
12.7,24.2,0,7.6,13.4,16,33,7,16,9,20,54,44,1014.9,1011.9,1,0,18.7,21.9,0,0
13.2,23.8,0,8.4,12.3,8,44,14,15,15,22,50,46,1013.4,1011.8,1,0,19.2,22.7,0,0
15.7,30.2,0,10,13.4,8,35,12,8,13,19,49,36,1017.3,1013.8,0,0,21.7,27.6,0,0
15.4,38.6,0,11.6,13.2,15,50,13,15,11,19,33,28,1012.5,1007.2,0,1,29.2,33.6,0,0
20.6,26.9,0,11.6,13,15,52,8,8,17,24,61,50,1008.1,1008.5,1,0,24.2,25.7,0,0
16.3,28.8,0,11,13.2,15,41,7,15,11,19,48,45,1017.4,1014.4,1,1,22.3,27.2,0,0
16.5,29.3,0,10,13.1,8,43,7,15,9,24,60,42,1017.2,1014.5,1,1,23.6,26.8,0,0
16.1,32.6,0,11.2,12.8,3,41,3,7,17,13,50,24,1018.3,1015.2,7,3,22.6,32.1,0,0
16.8,32.4,0,11.8,13.3,7,44,13,7,11,11,49,26,1019,1015.9,1,1,23,32,0,0
15.4,32,0,12,13.3,13,35,3,7,17,13,34,25,1021.7,1018.2,0,0,22.8,30.8,0,0
14.9,33.5,0,12.4,13.3,13,33,13,7,11,11,46,17,1020.8,1015.6,0,1,22.4,32.6,0,0
16.8,34.9,0,11.2,13.3,15,37,6,8,17,19,28,16,1016.8,1013.7,5,3,28.8,34,0,0
17.6,30.6,0,12,13.2,8,41,14,8,9,17,42,47,1016.8,1015.1,0,0,25.9,28,0,0
19.1,34.4,0,12,13.3,15,35,13,15,13,20,38,40,1016.6,1013.1,0,0,26.7,30.3,0,0
19.6,39.3,0,11,11.4,6,46,6,16,22,17,20,17,1009.6,1008.1,6,3,33.3,34.6,0,0
19.2,27.5,0,12.2,9.5,15,37,4,15,13,19,74,52,1012.4,1010.5,8,1,21.3,26.2,0,0
10.5,21.8,0,4.426854108,8.780700263,15,35,16,4,9,19,76,51,1019.8,1021.3,4.225142551,4.203803454,17.5,19.7,0,0
9.9,23.9,0,4.909249403,9.212780776,7,35,3,7,17,24,58,53,1023.6,1020.7,2.566584939,3.698209053,18.3,22.4,0,0
10.6,24,0,4.059477881,7.288120018,14,39,14,14,13,24,71,75,1017.2,1015.2,3.595503976,5.558966216,19,20.9,0,0
15.3,20.9,0,4.649188973,5.93152454,7,43,7,7,19,26,72,69,1016.6,1015.6,5.527426231,5.76329006,19.3,18.3,0,0
11.9,24.7,0,5.457044375,8.023588848,13,54,7,7,28,31,61,59,1014.7,1011.1,3.48217114,4.757060743,19.3,23,0,0
16.3,35.4,0,9.57119235,9.515858789,1,54,11,9,9,24,65,50,1003.1,1002.2,3.459232631,5.596146371,22.9,27.7,0,0
16,23,0.6,4.45640054,6.367100439,14,30,8,4,11,17,93,60,1011.1,1011.4,6.610888084,5.324036636,17.5,20.7,0,0
10.4,23.8,0.2,4.81203923,8.332427122,7,37,12,4,9,17,60,54,1014.7,1013.2,3.294402186,4.60592047,19.4,22,0,0
13.3,29.5,0,6.81186536,9.931534707,16,50,6,9,9,30,55,50,1007.1,1005.4,2.980122596,4.282287184,23.4,27,0,0
14.6,22.8,0,5.967202994,6.815168768,15,39,8,16,15,19,61,55,1012.9,1011.8,4.869926968,5.25238094,18.5,20.1,0,0
11.5,21.7,0.2,4.462274191,7.171656142,1,48,1,15,11,22,82,58,1014.6,1015.3,5.201686324,5.397134625,17,18.5,0,0
12.6,21.4,0,4.956761219,7.068996776,7,39,13,14,9,19,60,53,1020.8,1018.6,4.358134445,4.485978425,17.2,20.3,0,0
8.7,26.4,0,5.352726615,9.626699669,4,37,9,14,6,15,54,54,1018.3,1017,1.806672124,4.348565843,20.7,23.7,0,0
14.7,24,0,4.546230905,7.033803006,15,31,4,14,13,15,73,65,1016.3,1015.2,4.58525866,5.231789744,21.1,22.1,0,0
16,21.9,0,6.712920657,7.464244039,15,41,4,14,20,20,61,51,1020.4,1021.7,5.02725593,4.588722511,18.3,20,0,0
10.8,25,0,5.303555439,9.355978817,7,39,12,7,19,24,55,52,1023.7,1020.4,2.37164766,3.603061387,19.6,24,0,0
13.1,35,0,8.021479542,11.43915929,6,35,6,15,15,20,51,44,1018.1,1013.3,0.945373928,3.215953459,23.2,31.8,0,0
19.8,35.7,0,11.32706016,12.03607124,5,37,5,8,20,20,24,41,1010.6,1011.3,1.025614024,4.293803583,32.4,29.3,0,0
14.9,22.2,2,5.481599296,6.736079593,15,33,4,4,15,19,66,56,1018.5,1017,5.080073982,4.693045302,17.1,20.7,1,0
13.1,22.7,0,4.622650916,6.823654087,14,28,14,14,9,17,67,65,1018.1,1016.5,4.451927486,5.050930909,17.9,20.7,0,0
15.6,24,0,5.09693587,6.044833303,14,41,3,14,13,20,68,66,1015.1,1012.2,5.008775443,5.510575748,19.7,22.2,0,0
17.4,23.9,0,5.59416565,5.667067964,13,44,7,7,30,28,74,75,1010.8,1008.9,5.687206645,6.239330466,20.1,20.8,0,0
17.3,20.4,0,5.276116832,5.242318525,7,41,14,7,22,22,78,70,1012.5,1013.9,6.76508658,5.990487214,17.6,18.7,0,0
16.5,21.9,0,5.702987276,6.08422474,7,41,13,13,20,22,61,66,1017.2,1016.3,5.195661837,5.403568864,19.5,20.5,0,0
16.5,22.8,0,5.282011102,6.629077834,7,41,7,7,20,24,66,66,1018.6,1017.3,4.978689747,5.166435224,20.9,21.4,0,0
14.1,23.9,0,5.867523912,8.018800841,7,46,7,13,19,26,59,55,1019.5,1017.7,3.90912674,4.512426452,20.3,22,0,0
11.8,27.8,0,5.726216684,8.102652289,13,39,12,14,15,15,62,58,1015.4,1011.6,2.843564882,4.994006763,20.1,24.7,0,0
15.7,23.5,0,6.310535911,6.614136354,15,44,4,15,17,26,61,74,1014.2,1015.3,4.786825573,6.079594177,20.5,19.7,0,0
13,22.1,0.2,5.567512971,7.699703835,7,41,7,7,17,24,58,47,1021.2,1018.1,4.160428523,4.035007437,17,20.8,0,0
11,21.4,0,4.869651626,7.698055374,7,43,3,7,11,24,54,47,1021.7,1017.6,3.640799361,4.0686167,17.1,20.1,0,0
14,27.6,0,6.747521539,7.369827595,6,35,11,14,9,13,56,50,1011.2,1007,3.769557398,4.953613263,18.5,24.5,0,0
15.2,23.7,1.6,4.026829275,6.748646199,14,30,15,14,6,17,89,65,1015.8,1015.7,5.789290984,5.062216616,18.9,22.2,1,0
14.8,28.8,0.2,6.051347891,7.966365814,3,35,12,15,19,20,67,68,1016.8,1013.9,3.343369868,5.192200493,21.8,25.3,0,0
16.3,29,0,5.415301204,8.283972704,14,30,12,4,9,17,71,59,1014,1011,4.062033108,4.19189117,22.6,28.8,0,0
18,26.9,0,5.047618449,6.974975754,14,26,16,4,7,17,85,69,1015.4,1014.7,5.504774878,5.175726751,21.6,24.7,0,0
18.7,23.9,0,4.373535277,4.8862629,14,28,13,14,13,17,85,82,1017.3,1015.8,6.202928788,6.247409488,20.6,21.4,0,0
18,24.1,0,4.922957046,5.231837082,15,31,14,14,9,13,79,73,1017.6,1016.2,5.792035969,6.207113192,20.9,20.7,0,0
16.4,24.4,0,5.869418676,6.580017309,13,37,3,14,11,20,63,59,1016,1013.4,4.905775046,5.161122636,19.9,21.9,0,0
12.3,27.9,0,5.357804982,8.77847447,15,31,11,4,7,17,62,57,1012.5,1009.7,3.026236722,4.474101203,21.3,25.9,0,0
15.8,26.3,0,6.115534796,7.287280487,15,35,15,4,9,19,54,71,1010.7,1010.2,3.83057566,5.840393752,24.1,23,0,0
17.7,22.9,0,6.328192677,6.552056901,14,44,7,7,30,24,72,64,1018.3,1018.7,5.587872042,5.404880541,19.4,20.4,0,0
16.9,22.9,0,3.278309037,5.711796152,7,35,13,7,17,26,92,77,1018.8,1016.2,6.143704723,5.388125943,19.8,22,0,0
17.7,26.2,0,4.631700842,5.993666318,15,31,6,4,9,17,87,70,1015.8,1013.1,5.798851903,5.43314014,20.1,24.3,0,0
13.9,23.8,1.4,3.576531884,7.391225139,7,28,9,4,2,13,97,53,1020.1,1019.2,5.675843248,4.346205159,17.5,22.3,1,0
16,24.9,0,5.351724047,7.317184197,15,37,12,7,13,20,67,54,1022.3,1018.5,4.464994278,4.271648811,20.1,23.8,0,0
14.1,25.7,0,5.093217946,7.801551245,13,43,3,7,15,22,68,65,1021.6,1019.4,3.686444333,4.811003731,21.6,23.9,0,0
15.4,29.2,0,6.42326227,8.766021704,6,35,12,7,22,17,68,50,1019.3,1015.3,3.349985613,4.145588595,21.4,26.7,0,0
14.9,28.3,0,5.466490803,8.674325675,13,41,12,13,17,26,75,63,1017.1,1014.9,3.766873222,4.593767831,22.5,25.9,0,0
19.1,26.3,0,6.555480176,7.423264769,7,56,13,7,26,31,73,59,1019.6,1017.8,5.273533792,4.578082182,21.8,25.4,0,0
18.2,30.6,0,8.222545959,9.625028554,13,52,12,3,22,22,60,36,1021.1,1018,3.588256943,3.217433077,22.6,29.8,0,0
16.2,32.8,0,9.022112976,10.59228961,6,56,6,6,31,19,56,28,1020.2,1016,2.484234187,2.894701302,21.7,31.7,0,0
16.3,34.3,0,8.236369455,9.705287416,11,41,11,15,19,13,62,46,1017.2,1013.3,2.519042123,3.971787019,22.8,31.6,0,0
19.2,25.9,0,5.971847215,6.546821415,15,35,16,15,15,22,80,69,1014.8,1014.7,5.817031312,5.725968404,21.9,22.2,0,0
15.7,23,0,5.710650098,6.802786212,4,31,7,14,15,17,63,60,1017.8,1016.8,4.78393999,5.096800955,19.4,20.6,0,0
16.8,21.1,0,6.251114892,7.421565645,4,54,15,15,28,26,73,46,1018.2,1019.5,5.94163702,4.468280627,18.6,20.1,0,0
13.7,20.3,0.2,5.848703128,6.99071685,15,39,4,14,15,17,53,55,1024.9,1024.8,4.314016787,4.542854998,17.2,19.3,0,0
14,23.3,0,4.253060381,6.804939867,4,26,15,4,9,13,74,69,1026.4,1024.9,4.3392572,4.80625104,18.6,22,0,0
14.5,25.2,0,5.104386219,7.84681058,7,37,13,13,15,19,67,56,1024.6,1021.1,3.802821058,4.124094624,20.2,24.3,0,0
13.1,22.9,0.6,3.318671455,7.314791134,7,44,12,7,11,30,96,65,1025.2,1023.3,5.37827904,4.490198121,17.1,21.2,0,0
13.3,25,0,5.485355512,8.438522509,12,44,12,13,20,24,65,52,1026.9,1023.3,3.382193409,3.923171711,19.4,23.3,0,0
13.7,29.6,0,6.623617209,8.990995646,12,41,6,11,19,7,66,43,1024.9,1021.1,2.727627416,3.657172263,19.8,28.7,0,0
16.4,33.8,0,9.273305683,11.0850754,6,41,6,7,19,20,50,32,1021.9,1017.9,1.946040378,2.977363108,22.9,30.3,0,0
20.8,38.5,0,11.63950245,12.36129487,11,43,6,11,19,15,34,17,1018.1,1014.1,1.520435632,1.911153391,27,37.5,0,0
17,23.7,2,4.267688365,6.049798223,15,39,8,16,9,19,98,56,1012.3,1011,7.028458793,5.07751974,17.7,22.4,1,0
14.3,20.9,0,6.039267841,7.275333624,4,35,15,15,22,17,58,54,1019.9,1020.5,4.589133721,4.6935105,17.7,19.3,0,0
8.3,23.9,0,4.235165428,8.488895056,7,28,2,4,11,13,65,55,1024.3,1021,2.507126417,4.278178292,16.9,21.2,0,0
11.6,24.2,0,4.532701097,7.904322253,5,37,9,1,13,20,75,60,1020.2,1018.4,3.968347457,4.585903348,17.8,22.2,0,0
11.3,23.5,1.2,2.646443717,7.988883346,7,33,14,7,7,22,97,65,1019,1018.4,4.916519738,4.428279069,18.1,22.6,1,0
14.5,25,0,5.51464824,7.928595848,7,41,3,7,26,30,70,65,1023.1,1020.5,3.962098741,4.604967935,19.5,22.4,0,0
19.6,32.6,4,8.382616683,9.224305045,6,57,11,2,20,19,63,39,1013.5,1010.9,3.911041052,3.909540749,25.5,31.7,1,0
18.8,26.3,0.4,5.93948456,6.585688169,9,41,9,16,17,19,78,69,1013.9,1014,5.551774444,5.688224054,22.6,24,0,0
15.6,22.5,0.4,4.005092735,4.292412156,7,35,13,14,4,13,86,87,1019.8,1019.6,5.934349088,7.035224649,18.6,18.4,0,0
15.2,19.9,0,2.83101725,3.846349676,3,39,13,3,15,19,81,79,1019.2,1014.8,6.107875597,6.190402243,17.6,19.1,0,0
11.9,21.9,2.2,4.268442301,7.735990402,15,26,4,8,9,13,73,52,1020.7,1019.9,4.363191783,4.380994308,17.6,20,1,0
11.1,22.9,0,3.968362854,7.921389228,7,33,2,14,7,19,70,57,1024.1,1021.4,3.67705681,4.286538888,18.3,21.1,0,0
13.6,17.7,2.2,4.654494641,5.749642563,13,44,14,13,19,26,68,65,1021.7,1021.9,5.672165045,5.355848259,15.6,15.9,1,0
15.7,23.7,1.6,3.647997619,4.909077571,12,43,3,12,17,17,90,67,1011.8,1007.4,6.264388748,5.711819848,17.8,23.3,1,0
10.6,22.2,1.4,3.036105686,6.264583152,15,28,9,15,11,13,87,65,1010.2,1008.1,5.169812081,5.549931596,15.8,20.2,1,0
14.1,21.9,0.6,3.365804473,6.087630203,15,28,3,14,4,13,92,66,1015.4,1015.5,6.108753558,5.369408297,17.4,20.4,0,0
11.6,23.8,0,3.009361917,5.65287809,16,35,10,8,6,11,94,76,1018.6,1016.4,4.973919443,6.26875163,17.4,20.1,0,0
12.9,19.6,1,3.069173924,5.578720186,15,33,1,15,7,20,84,73,1019.4,1018.8,5.73396289,5.772787021,17,17.1,0,0
12.9,19.8,0.6,3.630341252,4.909969224,15,37,8,15,7,11,74,75,1022.4,1021.7,5.241960508,5.996838661,16.8,18.4,0,0
12.4,16.8,2,2.786443404,3.329539048,9,37,10,2,15,13,87,77,1006.2,1006.3,7.244349052,6.937400747,13.2,15.8,1,0
10,22.7,0.4,3.506411027,6.900616056,6,30,11,12,11,13,77,56,1009.5,1006.3,4.617216875,4.857837001,15.5,22,0,0
15.1,22.4,2,4.78028127,6.354853846,1,44,10,1,20,26,85,64,1008.4,1008.6,6.358268015,5.398513699,17.1,21.2,1,0
13.5,21.9,0,3.35021867,6.401466284,15,28,9,15,9,15,91,68,1014.2,1014.6,5.969076523,5.053295274,16.5,21.8,0,0
13.5,21.1,0,3.239254571,5.944173115,6,28,9,7,13,13,80,68,1020.6,1018.5,5.160223611,5.161148237,17.8,20.5,0,0
12.5,25.6,0,4.205787388,6.974610802,6,37,6,7,15,19,83,60,1018.9,1013.8,4.433302077,4.760048011,16.7,23.6,0,0
12.8,25.4,0,3.875219153,6.962003216,12,20,12,14,4,9,80,64,1013,1010.4,4.542346732,5.043459413,18.4,23.8,0,0
11.3,18.2,0.4,4.533731864,7.283451549,15,41,8,16,19,24,64,55,1019.3,1019.8,4.719877739,4.747841656,16.5,16.5,0,0
14.2,18.9,4.6,5.04665943,6.497259556,15,30,15,4,13,13,66,57,1025.8,1027.2,5.188757203,4.723522344,16.6,17.6,1,0
9.2,24.9,0.2,3.120888767,6.815261537,1,26,12,4,2,11,99,64,1018.9,1015.8,4.813612976,4.885789988,12.2,22.5,0,0
13,18.7,7.2,4.600172072,5.785489735,15,33,8,15,15,11,69,60,1027.1,1027.1,5.041289821,5.204127519,15.7,16.6,1,0
11.8,18.2,1.4,4.990474,6.561889299,15,41,16,8,13,22,60,61,1020.8,1021.9,4.815625934,5.256818403,16,15.7,1,0
10.2,14.4,1.8,3.09858617,5.228869166,4,30,14,14,11,11,68,59,1024.1,1024,5.459087696,5.147663947,12.8,13.7,1,0
9.8,18.7,0.2,3.399678658,5.928423952,6,31,6,6,13,11,69,47,1024.5,1018.9,4.566139064,4.414960099,12.5,17.7,0,0
11.4,15.5,1.8,3.992518949,5.118376053,15,39,4,15,15,17,66,59,1020.1,1019.8,5.750773582,5.3991873,13,14.3,1,0
10.5,16.7,0,2.19836074,4.441986606,5,28,10,5,9,13,75,73,1019.6,1016.9,5.457040003,5.880374573,14.1,15.6,0,0
11.4,19.5,0.2,2.92070444,4.136001312,6,30,12,4,2,9,80,67,1012.9,1009.3,6.046241409,5.933750156,12.7,18.5,0,0
10.9,19.6,0,2.095250248,5.552101859,15,26,9,15,6,11,99,71,1012.7,1013.1,6.226996315,5.85731868,14.8,17.9,0,0
9.2,21.1,0.2,1.589101839,5.371077376,12,28,12,7,2,13,99,72,1017.8,1014.2,5.544958742,5.418941792,12.6,20,0,0
12.6,25.8,0,6.318195433,8.887292047,2,35,6,6,17,19,56,30,1011.7,1006.5,3.697983684,3.308919958,17,24.9,0,0
11.4,16.1,1.4,3.312319572,4.139520462,15,35,15,1,13,9,71,72,1017,1017.2,5.826769245,6.38100236,14.2,14.8,1,0
11.4,19.6,0,3.540314633,5.269945659,10,35,11,5,7,13,76,60,1018.7,1015.6,5.424054628,5.372492625,13.8,18,0,0
11.2,17.8,7.6,2.659224905,5.035868147,2,24,9,15,6,9,81,71,1020.2,1020.3,5.679992064,5.566225204,14.4,17.1,1,0
10.5,19.4,0.2,3.501839399,5.88757542,2,37,2,10,13,15,71,66,1021.8,1019.8,4.617982647,5.282126767,15.1,18.3,0,0
11.5,16.1,2.2,1.292568466,3.534638166,12,35,12,3,15,15,98,83,1027.3,1025.2,6.457188026,6.219216971,12.9,15,1,0
11.4,19.5,0,2.221976965,4.524844683,12,26,6,7,6,7,90,72,1026.2,1022.7,5.587337974,5.492644318,13,18.6,0,0
